70,76,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,3,3,4,0,0,0,0,0,4,4,4,0,4,4,4,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,2,4,4,0,0,0,4,4,4,0,0,0,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,2,2,4,0,0,0,0,4,4,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,-1,-1,-1,-1,-1,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,2,2,2,4,0,0,0,0,4,4,0,0,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,0,0,0,-1,-1,-1,-1,0,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,2,2,4,0,0,2,0,4,4,0,0,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,0,0,-1,-1,-1,0,0,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,2,2,4,0,0,2,2,0,4,0,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,0,0,-1,-1,-1,0,4,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,0,2,2,2,0,0,0,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,-1,-1,0,4,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,4,0,2,2,2,2,0,0,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,0,-1,0,4,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,2,2,2,4,0,2,2,2,2,0,0,0,0,0,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,5,5,5,5,5,0,-1,0,4,4,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,-1,-1,-1,-1,0,3,2,2,2,2,4,0,2,2,2,2,2,4,4,4,0,0,0,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,7,7,7,7,7,0,0,0,0,0,0,0,4,4,4,2,2,2,2,2,0,0,0,-1,-1,-1,-1
-1,-1,0,0,-1,-1,-1,0,3,3,2,2,2,2,4,0,2,2,2,2,4,4,0,0,6,6,6,6,6,6,6,6,5,5,0,0,0,0,5,6,6,6,6,7,7,7,7,7,6,0,0,4,4,0,0,4,4,4,2,2,2,2,2,2,2,0,0,0,-1,-1
-1,-1,0,0,-1,-1,-1,0,3,2,2,2,2,2,4,0,2,2,2,2,4,4,0,6,6,7,7,7,6,6,6,6,5,0,5,5,5,5,0,5,6,6,6,6,7,0,0,6,6,6,0,0,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,0,0,-1
-1,0,3,0,-1,-1,-1,0,3,2,2,2,2,2,4,0,2,2,2,4,4,0,6,6,7,7,7,7,7,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,0,0,0,0,6,6,6,0,4,4,4,4,4,4,2,2,2,2,2,2,2,0,0,0,0,0
-1,0,3,0,0,-1,-1,0,3,2,2,2,2,2,4,0,2,2,2,4,4,0,6,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,0,0,4,4,4,4,2,2,2,2,2,2,0,0,0,-1,-1,-1,-1
-1,0,3,2,0,0,-1,0,3,2,2,2,2,2,2,2,2,2,4,4,0,6,6,6,6,7,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,6,6,6,0,4,4,4,4,2,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1
0,3,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,4,4,0,6,6,6,6,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,0,0,4,4,4,2,2,2,4,0,0,-1,-1,-1,-1,-1,-1,-1
0,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,0,4,4,4,4,4,4,4,0,0,0,0,0,0,-1,-1,-1
0,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,-1
0,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,0,5,6,6,6,0,0,0,0,6,6,6,6,6,6,6,6,6,5,5,5,5,6,6,6,6,6,6,6,6,5,0,0,0,2,2,2,4,0,0,4,4,4,4,4,4,4,4,0,0
0,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,5,5,5,6,6,0,0,6,6,6,6,6,6,5,5,5,0,0,0,0,0,0,6,6,6,6,5,5,0,0,0,2,2,2,2,2,0,4,4,4,4,4,4,4,4,0,0,0,-1
-1,0,3,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,5,5,5,5,6,6,6,6,6,6,6,5,5,0,0,0,2,2,0,0,6,6,6,5,5,0,0,0,2,2,2,3,3,2,0,0,4,4,4,4,4,4,4,0,0,-1,-1,-1
-1,0,3,3,2,2,2,2,2,2,2,2,2,2,0,0,3,2,2,2,2,0,0,0,5,5,5,5,6,6,6,5,5,5,0,0,2,2,2,1,0,6,6,6,5,5,0,0,2,2,2,3,3,3,3,2,0,0,0,4,4,4,4,4,0,0,-1,-1,-1,-1
-1,0,1,3,2,2,2,2,2,2,2,2,2,2,2,0,0,3,2,2,2,2,2,0,0,0,5,5,5,6,6,5,0,0,0,2,2,3,1,1,0,6,6,5,5,0,2,2,2,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,0,1,3,2,2,2,2,2,2,2,2,2,4,4,0,3,3,3,2,2,2,2,2,0,0,5,5,5,5,5,0,2,2,2,3,3,1,0,6,6,5,5,0,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,0,-1,-1,-1,-1,-1
-1,-1,0,1,3,3,2,2,2,2,2,2,4,4,4,4,4,0,3,3,3,2,2,2,2,2,0,0,5,5,5,0,0,2,3,3,3,3,1,0,6,5,5,0,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,-1,-1,-1,-1
-1,-1,-1,0,1,3,3,2,2,2,4,4,4,4,0,0,0,2,3,3,3,3,2,2,2,2,2,0,0,5,5,0,2,2,3,3,3,3,1,0,5,5,0,0,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,0,0,0,0,-1,-1,-1,-1
-1,-1,-1,0,0,1,1,2,2,2,4,0,0,0,2,2,2,2,2,2,3,3,3,2,2,2,2,2,0,0,5,0,2,3,3,3,3,3,1,0,5,5,0,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,0,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,0,1,2,2,4,0,0,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,0,0,0,2,3,3,3,3,3,1,0,5,0,0,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,2,0,0,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,2,2,2,0,0,2,2,3,3,3,3,3,1,0,0,0,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,0,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,0,2,2,0,4,2,1,1,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,0,2,2,3,3,3,3,3,3,1,0,0,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,0,0,2,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,2,2,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,3,3,3,3,3,3,1,0,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,0,2,2,2,2,2,2,2,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,2,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,3,2,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1
0,0,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,2,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,3,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2,2,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,2,0,0,3,3,3,3,3,1,1,1,1,3,3,3,1,1,3,3,3,3,3,2,0,2,2,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,2,2,0,0,1,1,3,3,3,3,3,3,3,3,3,2,0,2,3,3,3,1,1,1,1,1,1,3,1,1,1,1,3,3,3,2,2,2,2,3,3,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,3,3,3,3,3,2,2,2,0,1,1,3,3,3,3,3,3,3,3,3,0,0,3,3,3,1,1,1,1,1,1,3,1,1,1,1,3,3,2,2,2,3,3,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,3,3,3,3,2,2,2,0,0,1,3,3,3,3,3,3,3,3,3,0,0,3,3,1,1,1,1,1,1,3,3,1,1,3,3,2,2,2,3,3,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,3,3,3,3,3,2,2,0,0,1,3,3,3,3,3,3,3,3,3,0,3,3,3,1,1,1,1,3,3,3,3,3,2,2,2,2,3,3,3,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,3,3,3,3,3,2,2,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,1,1,3,3,3,3,3,3,2,2,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,3,3,3,3,3,3,3,2,2,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,0,0,2,2,2,2,2,2,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0,2,0,2,2,2,2,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,3,2,2,2,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,3,2,2,2,2,0,0,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,3,3,3,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,3,3,3,3,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0
1,0.9686275,0.8745099
0.8941177,0.6666667,0.4705883
1,0.9058824,0.6352941
0.7450981,0.509804,0.3529412
0.9137256,0.7725491,0.6470588
0.9137256,0.8666667,0.8117648
0.9764706,0.6901961,0.6901961
