75,76,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,0,1,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,0,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,0,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,2,2,0,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,2,2,0,2,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,0,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,0,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,2,2,2,2,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,2,2,2,2,2,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,-1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,-1,-1,-1,-1,0,2,2,2,2,1,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,-1,-1,0,1,2,2,2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,-1,0,1,1,2,2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,2,2,2,2,2,2,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,3,0,1,1,2,2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,1,1,1,1,1,1,1,1,1,2,3,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,3,4,4,4,4,3,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,1,1,1,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,0,-1,-1,-1,-1,3,3,4,4,4,4,4,4,3,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,1,1,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,1,0,-1,-1,3,5,4,4,4,4,4,4,4,4,3,1,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,1,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,1,0,3,3,5,5,4,4,4,4,4,4,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,1,1,1,3,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,1,1,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,3,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,1,3,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,3,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,5,0,5,5,5,5,5,5,5,5,5,4,3,3,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,-1,-1
-1,0,-1,-1,-1,-1,-1,-1,-1,0,3,5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,0,0,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,0,1,1,1,1,1,1,0,-1
-1,0,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,0,0,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4,4,4,4,4,4,0,0,1,2,2,2,2,2,2,1,0
-1,0,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,4,4,4,4,4,0,1,1,2,2,2,2,2,2,0,0,0
0,0,-1,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,0,1,0,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4,4,4,4,0,1,2,2,2,2,2,2,0,0,-1,-1,-1
0,0,0,-1,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,0,1,1,0,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,1,2,2,2,2,2,2,0,1,0,-1,-1,-1
0,1,1,0,-1,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,5,3,4,4,4,4,0,1,1,1,0,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0,1,2,2,2,2,2,2,2,0,1,0,-1,-1,-1
0,1,1,1,0,-1,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,0,1,1,1,0,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,1,2,2,2,2,2,2,2,0,1,1,1,0,-1,-1
0,1,1,1,1,0,-1,-1,-1,3,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,0,1,1,1,0,4,4,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,0,1,1,2,2,2,2,2,2,2,0,1,1,1,0,-1,-1
0,1,1,1,1,1,0,-1,-1,-1,3,5,5,5,5,5,5,3,3,4,4,4,4,4,0,1,1,2,1,0,4,4,4,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,0,1,1,2,2,2,2,2,2,2,2,0,1,1,1,0,-1,-1
0,1,1,1,1,1,1,0,-1,-1,3,5,5,5,5,5,4,4,4,4,4,4,4,0,1,1,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,0,4,4,4,4,4,4,0,1,2,2,2,2,2,2,2,2,0,1,1,1,1,0,-1,-1
0,1,1,1,1,1,1,1,0,-1,-1,3,5,5,5,4,4,4,4,4,4,4,3,0,1,1,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,4,4,0,1,2,2,2,2,2,2,2,2,0,1,1,1,1,0,-1,-1
-1,0,1,1,1,1,1,1,1,0,0,3,5,5,5,4,4,4,4,4,3,3,1,0,1,1,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,4,0,1,1,2,2,2,2,2,2,2,2,0,1,1,1,1,0,-1,-1
-1,-1,0,1,1,1,1,1,1,1,1,0,3,5,5,5,4,4,4,3,1,1,1,0,1,1,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,-1,-1
-1,-1,0,1,1,1,1,1,1,1,0,1,0,3,3,3,3,3,3,1,1,1,1,0,1,1,1,2,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,-1
-1,-1,-1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0
-1,-1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,4,4,4,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0
-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,2,0,4,4,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0
-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,2,0,4,4,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0
-1,-1,-1,-1,-1,-1,-1,0,2,2,1,1,1,1,0,2,2,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,0,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,2,2,2,2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,1,1,0,2,2,2,2,1,1,1,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,1,1,0,2,2,2,2,2,1,1,0,1,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,0,4,4,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,7,7,7,7,2,2,2,2,7,7,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,7,7,7,7,7,7,2,2,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.1098039,0.1803922,0.3215686
0.3411765,0.3372549,0.5294118
0.6901961,0.7215686,0.7921569
0.5568628,0.3215686,0.1607843
0.8588236,0.8196079,0.7568628
0.8588236,0.6862745,0.5450981
0,0,0
1,1,1
