50,73,
-1,-1,0,0,2,0,0,0,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,-1,-1,0,0,0,2,2,2,0,-1,-1,-1,-1
-1,-1,-1,0,0,0,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,-1,0,0,1,1,1,1,2,2,0,-1,-1,-1
-1,-1,-1,-1,0,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,0,3,3,1,1,1,1,2,0,0,-1,-1,-1
-1,-1,-1,-1,0,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,2,0,0,3,3,3,3,1,0,0,0,-1,-1,-1,-1
-1,-1,-1,-1,0,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,4,4,2,2,3,3,3,3,3,3,3,3,3,3,1,2,0,3,3,3,3,3,3,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,3,3,3,2,2,3,3,3,3,3,3,3,2,2,4,4,4,4,2,2,3,3,3,3,3,3,3,3,1,1,2,0,3,3,3,3,3,0,0,0,0,-1,-1,-1,-1
-1,-1,-1,-1,0,0,3,3,2,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,1,1,0,0,3,3,3,3,3,3,1,1,0,0,0,-1,-1
-1,-1,-1,-1,-1,0,0,0,0,3,3,3,3,3,3,3,2,2,4,4,4,4,4,3,2,2,3,3,3,3,3,3,3,1,2,0,3,3,3,3,3,3,3,1,1,2,2,0,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,2,3,4,4,4,4,2,2,3,3,3,3,3,3,3,3,1,2,0,3,3,3,3,3,3,1,1,1,1,2,2,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,2,3,4,4,2,2,3,3,3,3,3,3,3,3,3,1,0,0,3,3,3,3,3,1,1,1,2,2,2,2,2,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,1,1,0,3,3,3,3,3,3,0,0,0,0,0,0,2,2,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,1,0,0,3,3,3,3,3,3,3,0,0,-1,-1,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,3,1,1,0,0,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,-1,-1,0,0,3,3,1,1,1,1,2,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,0,0,-1,-1,0,0,0,1,1,1,2,2,2,0,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,0,0,-1,-1,-1,0,0,2,2,2,2,2,2,0,-1,-1
-1,-1,-1,-1,-1,-1,0,0,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,2,0,0,-1,-1,-1,-1,0,0,2,2,2,2,0,0,-1
-1,-1,-1,-1,-1,-1,0,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,2,0,-1,-1,-1,-1,-1,0,0,2,2,2,2,0,-1
-1,-1,-1,-1,-1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,0,0,2,2,2,0,-1
-1,-1,-1,-1,-1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,2,0,-1,-1,-1,-1,-1,-1,0,2,2,2,0,-1
-1,-1,-1,-1,-1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,2,2,0,-1
-1,-1,-1,-1,-1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1
-1,-1,-1,-1,-1,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1
-1,-1,-1,-1,-1,0,3,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,3,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,3,3,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,3,3,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,3,3,0,3,3,3,3,3,3,3,3,3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,3,3,3,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,0,1,1,3,3,3,3,3,3,3,1,1,1,1,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,3,3,0,0,1,1,3,3,3,1,1,1,1,1,1,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,3,3,3,3,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,3,3,3,3,2,0,-1,-1,-1,0,0,0,0,0,0,2,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,3,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0
0.6117647,0.8901961,0.937255
0.06666667,0.7529413,0.9529412
1,1,1
0,0.4431373,1
