66,77,
-1,-1,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,5,5,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,4,4,4,1,1,1,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,0,0,-1,-1,-1,-1,-1,-1
0,0,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,-1,-1,-1,-1,-1,-1
0,0,4,4,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,-1,-1,-1,-1,-1,-1
0,0,4,4,4,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,-1,-1,-1,-1,-1,-1
0,0,4,4,4,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,6,6,0,0,-1,-1,-1,-1
0,0,4,4,4,1,1,1,1,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,6,6,6,0,0,-1,-1,-1,-1
0,0,4,4,4,1,1,1,1,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6,6,6,0,0,-1,-1
0,0,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,7,7,7,7,6,6,6,0,0,-1,-1
-1,-1,0,0,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,7,7,7,7,7,6,6,0,0,-1,-1
-1,-1,0,0,4,4,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,7,7,7,7,7,7,7,6,6,6,0,0
-1,-1,0,0,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,7,7,7,7,7,7,7,7,7,7,6,0,0
-1,-1,-1,-1,0,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,0,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,6,6,7,7,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,6,7,7,7,7,7,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,6,6,6,7,7,7,7,7,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,2,2,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,6,7,7,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,6,6,7,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,6,6,7,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,1,1,1,1,1,1,1,1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,6,6,6,7,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,7,7,1,1,1,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,6,6,7,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,7,7,4,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,4,4,4,6,6,6,7,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,7,7,6,4,4,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,4,4,4,4,6,6,6,7,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,7,7,6,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,6,6,6,7,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,7,6,6,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,4,6,6,6,7,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,6,6,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,6,6,6,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,7,6,4,4,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,4,6,6,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7,7,6,6,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6,6,6,4,4,4,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,6,6,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0
0.9176471,0.8627452,0.8117648
0.8039216,0.6588235,0.5058824
0.7960785,0.2117647,0.254902
0.627451,0.4196079,0.3098039
0.4745098,0.1333333,0.1294118
0.8196079,0.2784314,0.4588236
0.8627452,0.5568628,0.6588235
